designation,source_id,ra,dec,l,b,parallax,parallax_error,parallax_over_error,phot_g_mean_mag,nu_eff_used_in_astrometry,pseudocolour,ecl_lat,astrometric_params_solved,type_best_classification,mode_best_classification
Gaia DR3 4658060120487294720,4658060120487294720,81.62096368234363,-69.73833880148146,280.3912056216005,-32.64398391264595,0.07716090575763553,0.02467823,3.126679,15.55758,1.5361531,,-85.55491853913367,31,DCEP,FUNDAMENTAL
Gaia DR3 4658066824880546176,4658066824880546176,81.26112444673035,-69.53569220812064,280.179820434233,-32.80246880694946,-0.0725105120209611,0.039579574,-1.8320185,16.483814,1.5793728,,-85.58886160812636,31,DCEP,FIRST_OVERTONE
Gaia DR3 4658083966019351936,4658083966019351936,80.73448514930952,-69.33299390607843,279.98166587203553,-33.02072727001799,-0.022112940193403714,0.027036253,-0.8178996,15.784753,1.5389279,,-85.5592757563956,31,DCEP,FUNDAMENTAL
Gaia DR3 4658108537614585728,4658108537614585728,81.48061582852745,-69.06991584142183,279.61805360388746,-32.80573562208918,0.04249697491203813,0.031218447,1.3612777,16.125687,1.5438547,,-85.92612787320685,31,DCEP,FUNDAMENTAL
Gaia DR3 4658970726475403264,4658970726475403264,78.75405680766993,-66.62787800067342,276.9518095558246,-34.24721213775616,-0.0026059139278398554,0.03058783,-0.08519447,15.746153,1.5264983,,-85.53821603673943,31,DCEP,FUNDAMENTAL
Gaia DR3 4658980003576444672,4658980003576444672,89.38805000388287,-69.20045989285272,279.43356376873055,-29.992731890688397,-0.007546038885747409,0.023944855,-0.3151424,14.80862,1.5340178,,-87.35025613161497,31,DCEP,FUNDAMENTAL
Gaia DR3 4659138230176090880,4659138230176090880,88.62078090696495,-68.28139320645931,278.3838973863221,-30.30609429934935,0.003841079285549957,0.017968249,0.21377037,14.671186,1.516488,,-88.1997922832991,31,DCEP,FUNDAMENTAL
Gaia DR3 4659225366477837440,4659225366477837440,88.04467276793767,-67.74940840838495,277.77803662397116,-30.5439679469825,0.011547677244987425,0.030755654,0.37546518,15.916055,1.5340747,,-88.58973804142096,31,DCEP,FUNDAMENTAL
Gaia DR3 4659252373231018752,4659252373231018752,87.1125470337487,-67.36837892876117,277.3558973070958,-30.9182892382678,0.0029797900606619316,0.02569488,0.11596824,15.342975,1.5785697,,-88.61137176559514,31,DCEP,FUNDAMENTAL
Gaia DR3 6012986860456349952,6012986860456349952,235.1209621392759,-36.01142707935512,337.27305664652175,15.349136830602731,0.0250053433975155,0.058010325,0.43104988,16.084064,1.4862186,,-15.990003539120702,31,DCEP,FIRST_OVERTONE
Gaia DR3 5961203539356720768,5961203539356720768,265.66167546362476,-39.088907836202694,351.009445649059,-4.776279886154397,0.09614645016389751,0.033169765,2.898617,15.071651,1.487879,,-15.702269695148644,31,DCEP,FIRST_OVERTONE
Gaia DR3 4318133323133643264,4318133323133643264,292.9795696084493,14.254305019787228,50.210787189067126,-2.251833050930334,0.06668141814498507,0.038103066,1.7500277,15.774977,1.2601959,,35.50994929491914,31,DCEP,FUNDAMENTAL
Gaia DR3 246160037616115584,246160037616115584,63.404257037613256,47.646305078170954,154.31032114901336,-2.5248255575461775,0.004886090089306929,0.25706398,0.019007292,18.49758,,1.2778221,26.001261103042616,95,DCEP,FUNDAMENTAL
Gaia DR3 5436296928693979392,5436296928693979392,143.4618762663071,-36.61573570506122,264.5369311665596,11.124134686052177,0.29453645986855004,0.014226128,20.703907,9.19914,1.518953,,-47.5029348287541,31,DCEP,FUNDAMENTAL
Gaia DR3 493801637089512576,493801637089512576,59.1899151897429,68.76009274316365,138.45235479979016,11.67614149298621,0.1705681448080522,0.026907627,6.339026,15.444393,1.4715465,,47.00324845020029,31,DCEP,FIRST_OVERTONE
Gaia DR3 4042810659407667328,4042810659407667328,272.06698185724383,-32.43530866292155,359.40031700911146,-5.964433262080708,0.11699714378730385,0.029354762,3.9856274,15.007939,1.5078629,,-9.008699790657065,31,DCEP,FIRST_OVERTONE
Gaia DR3 4152404446547959424,4152404446547959424,275.34485474643066,-13.812971036999768,17.243934021785556,0.23825523960055556,0.07656749744072369,0.1843904,0.41524667,18.10327,1.1096402,,9.528721531614908,31,DCEP,FUNDAMENTAL
Gaia DR3 4650802969957745536,4650802969957745536,87.20521613363911,-71.91789349786275,282.6296877341232,-30.53075213122355,-0.014128212864389277,0.044049427,-0.32073545,16.623028,1.5731648,,-84.55345221065714,31,DCEP,FIRST_OVERTONE
Gaia DR3 4651051975015064832,4651051975015064832,83.5294883557634,-71.48341722915552,282.3012260519477,-31.731212049730292,-0.06863302287094147,0.028944755,-2.3711731,15.715666,1.5543544,,-84.5664494841411,31,DCEP,FUNDAMENTAL
Gaia DR3 4664103482936463872,4664103482936463872,78.849312151478,-64.07341716194894,273.8906966566181,-34.64037566606909,-0.048200763452075385,0.060855806,-0.7920487,17.292337,1.5879235,,-84.73109742325506,31,DCEP,FIRST_OVERTONE
Gaia DR3 6053047704117413248,6053047704117413248,185.10199433962285,-64.6619043863979,299.6183247162953,-1.9899788256670032,0.3055939119482755,0.013350603,22.889894,11.573811,1.3487693,,-54.49650393834691,31,DCEP,FIRST_OVERTONE
Gaia DR3 5862634142964452352,5862634142964452352,190.94310248503874,-64.3910094906626,302.10343899793037,-1.5315910868818123,0.013567320799707586,0.03081743,0.44024828,15.843444,1.2541655,,-52.62832439369248,31,DCEP,FUNDAMENTAL
Gaia DR3 4099881605093076224,4099881605093076224,279.9804038703531,-16.348825845584287,17.059541538544956,-4.902326327029454,0.04800191908257652,0.045742188,1.0494014,15.690945,1.4271507,,6.757074423109015,31,DCEP,FUNDAMENTAL
Gaia DR3 5858981084344257280,5858981084344257280,196.64707903028958,-65.0994197618107,304.5269709906781,-2.274601346128738,0.03617141311790345,0.020476285,1.7665026,14.920066,1.3311237,,-51.64796675057676,31,DCEP,FUNDAMENTAL
Gaia DR3 4064842471612626176,4064842471612626176,272.51498916758277,-25.8607933539938,5.378047568914703,-3.157803470433934,0.22207878869019643,0.038345996,5.7914467,15.088528,1.4420408,,-2.4412849144941084,31,DCEP,FIRST_OVERTONE
Gaia DR3 4654703620590356608,4654703620590356608,72.955438485787,-70.94781219187207,282.68210949723334,-35.15870534023706,0.021692392728293652,0.021216044,1.0224522,15.178814,1.5371747,,-82.46581241386544,31,DCEP,FUNDAMENTAL
Gaia DR3 4654728776236060032,4654728776236060032,74.48965567893268,-70.54505882936294,282.0207346861369,-34.80589214460644,0.11312650322246104,0.05350079,2.1144829,15.597367,1.5212529,,-83.10043169713879,31,DCEP,FUNDAMENTAL
Gaia DR3 4654769355077980800,4654769355077980800,71.2242872296772,-71.43523797509074,283.4803591494459,-35.5122223295339,-0.013826275514642335,0.04489386,-0.30797696,16.519918,1.5638998,,-81.7470506378108,31,DCEP,FIRST_OVERTONE
Gaia DR3 4654948300597267456,4654948300597267456,72.30441697434198,-70.15565762155993,281.8538112735527,-35.626194042927224,-0.0020804065025129513,0.025038872,-0.08308707,15.772191,1.549497,,-82.58759044620186,31,DCEP,FIRST_OVERTONE
Gaia DR3 5266299649220539264,5266299649220539264,96.24886777803503,-71.70362896419923,282.3060778934148,-27.716439763861516,0.036995144534322275,0.028211107,1.311368,15.930242,1.5811576,,-84.40285516462318,31,DCEP,FIRST_OVERTONE
Gaia DR3 4313146586900972544,4313146586900972544,287.22220011036893,12.3240265706499,45.873387859260085,1.7869832443000104,0.053792493620109065,0.047048427,1.1433431,16.369312,1.2458638,,34.542281928965714,31,DCEP,FUNDAMENTAL
Gaia DR3 5967847540145113600,5967847540145113600,252.43694427170243,-42.94587595377358,342.08015069886125,1.1013701073914461,0.08994200680618145,0.03497965,2.5712667,12.71159,1.2058988,,-20.333757985556307,31,DCEP,FUNDAMENTAL
Gaia DR3 5933359884804777216,5933359884804777216,242.80151835320572,-52.4977583310944,330.7072467154643,-0.7478322041562929,0.23722596866404833,0.021284252,11.14561,12.083078,1.2177819,,-30.829055940866713,31,DCEP,FUNDAMENTAL
Gaia DR3 4077691914275725440,4077691914275725440,278.7546827017014,-23.07747825812294,10.496307081629483,-6.899393318892946,0.030673322036996797,0.036108777,0.84946996,15.509493,1.462539,,0.11751312891148578,31,DCEP,FUNDAMENTAL
Gaia DR3 5308459529249789184,5308459529249789184,147.21106486933846,-53.81169667733288,277.95817411939424,-0.03840566245346987,0.12804875235876895,0.030777687,4.160441,15.803162,1.2430152,,-60.18919858943572,31,DCEP,FUNDAMENTAL
Gaia DR3 4661247608921540992,4661247608921540992,76.10501607765642,-69.12735393107924,280.175130004215,-34.66700561586647,5.6313919357529885E-5,0.05126895,0.001098402,16.853107,1.4722339,,-84.18239284454003,31,DCEP,FUNDAMENTAL
Gaia DR3 4661249597427813504,4661249597427813504,75.8486115268248,-69.00086643986087,280.0553625235238,-34.78826567296476,-0.022297364810205618,0.015776686,-1.4133111,14.571908,1.5164797,,-84.13614155530662,31,DCEP,FUNDAMENTAL
Gaia DR3 4661261829525089024,4661261829525089024,77.28356345780298,-68.94518158778968,279.83476355615437,-34.30332653083191,0.10229681770408734,0.04710463,2.1716936,16.6123,1.5860374,,-84.6408972354193,31,DCEP,FIRST_OVERTONE
Gaia DR3 4661287500589168384,4661287500589168384,76.73032987641206,-68.6372708195562,279.53013253046,-34.57117102542049,-0.012020611321462121,0.026920417,-0.44652396,15.455101,1.5234056,,-84.54706636360726,31,DCEP,FUNDAMENTAL
Gaia DR3 4661299423420872448,4661299423420872448,75.685629666203,-68.87901898883776,279.93070711060665,-34.87662517503978,-0.03414356131436642,0.025466433,-1.340728,15.688963,1.5643227,,-84.11603304012935,31,DCEP,FIRST_OVERTONE
Gaia DR3 4661300351133460864,4661300351133460864,75.58523482972453,-68.77426803122738,279.81903032904336,-34.93907670342137,0.027064173244184246,0.024182685,1.119155,15.5686,1.574702,,-84.1096801258042,31,DCEP,FIRST_OVERTONE
Gaia DR3 4661303649669510272,4661303649669510272,75.42315598081143,-68.73236263139827,279.78858469216897,-35.006777801751404,0.01520406232296755,0.024597652,0.6181103,15.6513405,1.5253282,,-84.06367722912856,31,DCEP,FUNDAMENTAL
Gaia DR3 4175017625462647168,4175017625462647168,268.1612443348865,-6.143597122396139,20.59839098081046,10.12047071836169,1.3126031176792647,0.03618998,36.269794,5.6400485,1.3731542,,17.283463747236368,31,DCEP,FUNDAMENTAL
Gaia DR3 4159360270654013184,4159360270654013184,274.86505817581866,-8.886662037052186,21.37094105738435,2.972131067189169,0.07383908847982257,0.040901165,1.8053052,15.578735,1.2291478,,14.468819669720576,31,DCEP,FUNDAMENTAL
Gaia DR3 202939854734748032,202939854734748032,70.9911732104345,40.834779104300495,162.99354063781763,-3.288068506292468,0.20378715450930868,0.023120679,8.814064,11.157831,1.412531,,18.38360315695268,31,DCEP,FUNDAMENTAL
Gaia DR3 2028750823290456192,2028750823290456192,298.06214999074564,28.92297775137418,65.28659863663425,0.9313110276131082,0.025194163941393607,0.0149829285,1.6815246,12.792404,1.2861109,,48.67332479220026,31,DCEP,FUNDAMENTAL
Gaia DR3 3028237786647550464,3028237786647550464,112.3533762064825,-15.976815606048989,231.43238893487697,0.8948704739339136,0.20615647580909885,0.016612886,12.409432,12.796045,1.3614527,,-37.316070415811126,31,DCEP,FIRST_OVERTONE
Gaia DR3 5606739884038472704,5606739884038472704,109.26953724507257,-28.82351047737498,241.48074598702735,-7.63052825909062,0.11742057753528598,0.011107194,10.571579,12.717139,1.4732134,,-50.47097442505971,31,DCEP,FUNDAMENTAL
Gaia DR3 514299866732307584,514299866732307584,37.152353183620065,63.32395216455209,133.58546010886496,2.4800343595489664,0.16339659316555255,0.048033748,3.401704,16.373608,1.387451,,45.39570563475397,31,DCEP,FIRST_OVERTONE
Gaia DR3 4658624758254841472,4658624758254841472,82.38544052147724,-68.13376890070224,278.458271515483,-32.6237722449417,7.163886602116268E-4,0.039117776,0.018313635,16.186317,1.5694883,,-86.67514947368807,31,DCEP,FIRST_OVERTONE
Gaia DR3 4658714780768034688,4658714780768034688,79.55745103423295,-68.32512306332116,278.8914911526382,-33.626227426477264,-0.017279021809857294,0.015144342,-1.1409557,14.160871,1.5516648,,-85.62983209089573,31,DCEP,FUNDAMENTAL
Gaia DR3 4658801401675285888,4658801401675285888,79.33804559057184,-67.74840850104468,278.2293182616143,-33.81595127130108,0.3183807174469526,0.1667921,1.9088477,17.174017,1.5602572,,-85.69967394974002,31,DCEP,FIRST_OVERTONE
Gaia DR3 4652033220409719936,4652033220409719936,76.36978393177424,-70.78803367401385,282.0870407126831,-34.139978109977875,-0.12369950260199834,0.044945005,-2.7522414,16.765772,1.580418,,-83.51074618390564,31,DCEP,FUNDAMENTAL
Gaia DR3 4652058715342861056,4652058715342861056,77.6225105186456,-70.45951320129394,281.5744803479017,-33.82374678683309,0.0095777672172659,0.027185107,0.3523167,15.746149,1.6010721,,-84.03925714031806,31,DCEP,FIRST_OVERTONE
Gaia DR3 4657235624082613376,4657235624082613376,83.9342405445851,-70.17232309001899,280.75302320586513,-31.793594734690164,0.009337725574238464,0.024853427,0.3757118,15.724775,1.519385,,-85.75650940079122,31,DCEP,FUNDAMENTAL
Gaia DR3 4657244935627880832,4657244935627880832,83.95384304361195,-69.94425741265866,280.48608717244207,-31.818018450919745,-0.04556188079111504,0.02534257,-1.7978398,15.788215,1.524095,,-85.94612992941019,31,DCEP,FUNDAMENTAL
Gaia DR3 4657248818211810944,4657248818211810944,83.57754120857687,-69.89404835722553,280.44846220011283,-31.952900945921005,0.0067574028804548,0.025478441,0.2652204,15.696184,1.5518163,,-85.90740478276331,31,DCEP,FIRST_OVERTONE
Gaia DR3 4657282907448237440,4657282907448237440,83.8959259938461,-69.57502292003333,280.0584129428268,-31.887086689516646,0.017117106626396417,0.021186927,0.8079089,15.338247,1.520384,,-86.2242303868899,31,DCEP,FUNDAMENTAL
Gaia DR3 3324693536266289536,3324693536266289536,97.54727216306364,7.852893726725992,203.5247135321004,-1.107235086053242,0.23875405264161806,0.014338459,16.651304,12.204935,1.391986,,-15.383428818547946,31,DCEP,FIRST_OVERTONE
Gaia DR3 5877120341746137216,5877120341746137216,229.63532083644213,-58.02463444646278,321.4165700375849,-0.5327726416405938,0.35289014386268763,0.028420018,12.416957,11.656435,1.2497473,,-38.15418567918221,31,DCEP,FUNDAMENTAL
Gaia DR3 5350606696159111040,5350606696159111040,160.32382232552362,-58.94444025042455,286.8239257205985,-0.2042293893826906,-0.05417017159435138,0.06430553,-0.84238744,15.419107,1.1400075,,-58.76735159346292,31,DCEP,FUNDAMENTAL
Gaia DR3 5853121408903304576,5853121408903304576,217.22033883466625,-63.70930922496221,313.4721048605405,-2.8496254452259744,0.02339148909211299,0.06379138,0.3666873,16.86144,,1.3112298,-45.72560881641781,95,DCEP,MULTI
Gaia DR3 4685642262890985088,4685642262890985088,15.88012923807068,-73.59204354257173,301.7559159700217,-43.508606392211874,-0.055376233414394335,0.06022004,-0.9195649,17.28119,1.5699801,,-65.62482799816483,31,DCEP,FUNDAMENTAL
Gaia DR3 4685644912905784064,4685644912905784064,12.720036324797116,-74.13192063602561,302.98404910614573,-42.99627290785559,0.027917957134835063,0.065333456,0.42731488,17.474602,1.5713392,,-65.02177072672843,31,DCEP,FUNDAMENTAL
Gaia DR3 4685650307384596736,4685650307384596736,13.081172597123324,-74.00825508903212,302.8482458088291,-43.119850840429706,0.07344806672535965,0.07759774,0.9465233,17.739513,1.6039128,,-65.06407924029108,31,DCEP,FIRST_OVERTONE
Gaia DR3 4685651509975402240,4685651509975402240,13.054340216859059,-73.94348452548337,302.8580048164406,-43.18465361083647,0.10026067186558799,0.10153248,0.98747385,17.527885,1.5542294,,-65.03166339337412,31,DCEP,FUNDAMENTAL
Gaia DR3 4685658824334410496,4685658824334410496,13.668725278861716,-73.80135540916206,302.6216031849194,-43.324944166453875,0.19465903452842157,0.13069545,1.4894093,18.606403,1.6113613,,-65.13224192552755,31,DCEP,FIRST_OVERTONE
Gaia DR3 4685676420787863552,4685676420787863552,13.502488004745722,-73.61936152745349,302.6818986504979,-43.50763984557502,-0.005343627278024743,0.030546065,-0.17493668,15.996767,1.5446379,,-65.01705968556905,31,DCEP,FUNDAMENTAL
Gaia DR3 4685676798744956032,4685676798744956032,13.84356214378744,-73.62504095924724,302.5494632820662,-43.500285809480005,0.07731353098921702,0.08483734,0.9113149,17.779673,1.6189413,,-65.10748901351288,31,DCEP,MULTI
Gaia DR3 4685686178954529920,4685686178954529920,14.881162913105817,-73.5991551309439,302.1448901769915,-43.51673506219486,-0.012843621138267192,0.02636604,-0.48712742,15.579975,1.5366689,,-65.36665841132942,31,DCEP,FUNDAMENTAL
Gaia DR3 4685694356573321216,4685694356573321216,15.626788475941275,-73.44499767647085,301.84235704086655,-43.65982706071161,-1.5094282419438871,0.19001582,-7.9436975,15.807466,1.5885323,,-65.50260004839643,31,DCEP,FUNDAMENTAL
Gaia DR3 4685695215572467584,4685695215572467584,15.830505842975988,-73.36842294912614,301.7555196027499,-43.732671509742296,-0.01573478537407996,0.066104196,-0.23803005,17.469564,,1.5501671,-65.52702872620287,95,DCEP,FUNDAMENTAL
Gaia DR3 4685696486882022528,4685696486882022528,14.280884257883788,-73.64161426232054,302.3802502822753,-43.48054505773291,-0.11986757345359912,0.09550593,-1.2550799,18.049507,,1.5755991,-65.2272522940914,95,DCEP,FUNDAMENTAL
Gaia DR3 4685701778281535232,4685701778281535232,14.375283037237033,-73.47218687072726,302.3360307947049,-43.649047240015996,0.04075405214100083,0.050422963,0.8082439,17.102037,,1.5949346,-65.18502872653771,95,DCEP,FUNDAMENTAL
Gaia DR3 4685702671631258752,4685702671631258752,14.236508380878806,-73.46989797527377,302.3904717021974,-43.65256084782285,-0.19561127654325014,0.082001634,-2.3854558,17.819553,1.6041032,,-65.14788546678062,31,DCEP,FIRST_OVERTONE
Gaia DR3 4685708817705688448,4685708817705688448,15.427051752158379,-73.29424685823633,301.90938381530447,-43.81360659466183,-0.0883626075195655,0.121695645,-0.7260951,18.464272,1.6473553,,-65.39162910277174,31,DCEP,FIRST_OVERTONE
Gaia DR3 4685711021049348736,4685711021049348736,14.936321865648125,-73.30134133639481,302.1050784055363,-43.813569201950905,0.05201481191079256,0.031942386,1.6283947,16.064295,1.5756328,,-65.2647081439627,31,DCEP,FIRST_OVERTONE
Gaia DR3 4685712807755168128,4685712807755168128,15.662201178789788,-73.18193104861847,301.8064654000554,-43.92181209558955,0.0962145502377288,0.05432923,1.7709537,17.254032,1.5671985,,-65.41020983224178,31,DCEP,FUNDAMENTAL
Gaia DR3 4685726001888274432,4685726001888274432,10.423010418286687,-74.20261414055237,303.8372795492038,-42.90849938784914,0.06279750125346131,0.07307712,0.8593319,17.548853,1.5660933,,-64.47805386063433,31,DCEP,FUNDAMENTAL
Gaia DR3 4685764141199681792,4685764141199681792,11.715467111977826,-73.81002081124173,303.37029092690955,-43.314334001534895,-0.0074195681820498,0.0634442,-0.11694637,17.194939,1.5731013,,-64.63771239896556,31,DCEP,FIRST_OVERTONE
Gaia DR3 4685768401786870912,4685768401786870912,10.646157109226456,-73.92415370317734,303.7723621431849,-43.189646091533874,-0.045313245410010916,0.08504695,-0.5328027,17.695822,1.575455,,-64.41611961813172,31,DCEP,FUNDAMENTAL
Gaia DR3 4685772902933804032,4685772902933804032,10.62334216844098,-73.82995692396241,303.78718043996986,-43.28343643744911,-0.06983648948628679,0.052717928,-1.3247199,16.618755,1.6511012,,-64.3702284355933,31,DCEP,FIRST_OVERTONE
Gaia DR3 4685787089190537856,4685787089190537856,9.13469858695267,-74.07527162720152,304.32874656084124,-43.012546130372165,0.006424210213395245,0.068542585,0.09372582,17.74839,1.580743,,-64.1053458159368,31,DCEP,FUNDAMENTAL
Gaia DR3 4685821418888717696,4685821418888717696,10.454512086775416,-73.72838818943363,303.85885594995483,-43.382543822180466,-0.024220286517466424,0.019293819,-1.2553393,14.878152,1.5176026,,-64.28395002167353,31,DCEP,FUNDAMENTAL
Gaia DR3 4685828286520442240,4685828286520442240,11.121591314023187,-73.66937897495511,303.6049371212099,-43.449785802576564,0.03674450725169779,0.083063275,0.44236764,17.877476,1.6189334,,-64.42763299204958,31,DCEP,FIRST_OVERTONE
Gaia DR3 4685835162785146112,4685835162785146112,11.517543392165738,-73.45378077405583,303.4602167750621,-43.66896273222865,0.036314823297303796,0.08022073,0.45268625,17.109615,1.5562243,,-64.4366036582866,31,DCEP,FUNDAMENTAL
Gaia DR3 4685839079797175808,4685839079797175808,10.30996383682794,-73.5429979101925,303.9284397735314,-43.56551440581083,-0.0010190889425782633,0.043458898,-0.023449488,16.753788,1.5717739,,-64.16642157294847,31,DCEP,FUNDAMENTAL
Gaia DR3 4685843752706108800,4685843752706108800,10.495490149307264,-73.47854098085386,303.8605145822962,-43.63265575378838,-0.006912316244702709,0.0322031,-0.21464755,16.236633,1.5864486,,-64.1853741586048,31,DCEP,FIRST_OVERTONE
Gaia DR3 4685844783513452288,4685844783513452288,10.498091402896652,-73.43699745011551,303.8624038934935,-43.674183393689326,0.07854552373203919,0.05322795,1.4756444,17.297903,1.5289546,,-64.16775088311306,31,DCEP,FUNDAMENTAL
Gaia DR3 4685846432783154176,4685846432783154176,11.225122137610139,-73.4380249816184,303.57604981950175,-43.682047867194036,-0.040823489636525226,0.026761808,-1.5254384,15.604074,1.5084093,,-64.35463038266397,31,DCEP,FUNDAMENTAL
Gaia DR3 4685847360496039936,4685847360496039936,11.006751082917358,-73.3971463648315,303.6643119610966,-43.72056337725801,-0.007084648328668186,0.05798269,-0.12218558,17.36076,1.5998831,,-64.28073617591916,31,DCEP,FIRST_OVERTONE
Gaia DR3 4685849319000697728,4685849319000697728,11.520516039009479,-73.32066620928369,303.4643495649615,-43.80204651359418,0.004447327299676104,0.02680911,0.16588867,15.703576,1.5172976,,-64.37999216479085,31,DCEP,FUNDAMENTAL
Gaia DR3 4685851243146073344,4685851243146073344,11.264855540833345,-73.30775503303738,303.5665801982639,-43.812633945384555,-0.026424012210006956,0.024351917,-1.0850897,15.300243,1.5133892,,-64.30826973960129,31,DCEP,FUNDAMENTAL
Gaia DR3 4685854369881557120,4685854369881557120,11.753428125872002,-73.15065783558555,303.3773806363195,-43.97376533150608,-0.14397507048259073,0.06884339,-2.0913422,17.638344,1.5512036,,-64.36668427979707,31,DCEP,FUNDAMENTAL
Gaia DR3 4685855538133505536,4685855538133505536,12.527561637087993,-73.77379824390594,303.0594739045681,-43.354122935783494,-0.03423768957819988,0.04471403,-0.7657035,16.63859,1.5725887,,-64.82932278656521,31,DCEP,FIRST_OVERTONE
Gaia DR3 4685857462278718080,4685857462278718080,13.024777587768176,-73.69461406162614,302.8680117552305,-43.433553892739575,-0.06976948435933288,0.0405393,-1.7210333,16.405916,1.5246811,,-64.92439247031976,31,DCEP,FUNDAMENTAL
Gaia DR3 4685857737156605056,4685857737156605056,12.997838024586892,-73.68172224068957,302.87837468130743,-43.44647022091053,0.04875940359992694,0.04998367,0.9755067,17.122648,1.5804862,,-64.91225202463416,31,DCEP,FUNDAMENTAL
Gaia DR3 4685858596150011008,4685858596150011008,12.90185954470223,-73.65506436477503,302.9154855485372,-43.47318022589968,-0.026666757020774392,0.029194161,-0.9134277,16.088163,1.5036606,,-64.87675812975232,31,DCEP,FUNDAMENTAL
Gaia DR3 4685859833100687360,4685859833100687360,12.531258227701379,-73.6773204897917,303.0589851695621,-43.450605597888284,-0.0801937018963251,0.049413998,-1.6228945,16.727728,1.5639948,,-64.7907634686254,31,DCEP,FUNDAMENTAL
Gaia DR3 4685861860325053952,4685861860325053952,12.946717184291234,-73.61472201730231,302.8979862565021,-43.51350499131347,0.06616562580755501,0.055739224,1.1870568,17.334774,1.5779614,,-64.87184795023289,31,DCEP,FUNDAMENTAL
Gaia DR3 4685862100843210240,4685862100843210240,12.839614759791573,-73.60296180280616,302.9396541384502,-43.525287003927644,0.005726289676394597,0.025531087,0.22428696,15.633462,1.5784576,,-64.83945784120675,31,DCEP,FUNDAMENTAL
Gaia DR3 4685862581879525120,4685862581879525120,12.741248965287994,-73.58569529707202,302.97801119090246,-43.54251237946012,0.1217716305322831,0.1113056,1.0940297,16.147972,,1.5938216,-64.8070363168774,95,DCEP,FUNDAMENTAL
Gaia DR3 5881797496796974592,5881797496796974592,232.96535195837774,-59.54128560002723,322.01470046053043,-2.750724032336573,0.06339657308445154,0.06464878,0.98063064,16.941261,1.3503959,,-39.042830467606855,31,DCEP,FIRST_OVERTONE
Gaia DR3 4685972322546890880,4685972322546890880,14.923926262774161,-72.79247758697382,302.07840769460927,-44.32208483742985,-0.05314455186709261,0.049484763,-1.0739579,16.968693,1.5529445,,-65.05608109132649,31,DCEP,FUNDAMENTAL
Gaia DR3 4685974869529289344,4685974869529289344,14.383180416436847,-72.75476145879773,302.3001066957018,-44.366010903239115,-0.08271632646527231,0.054696944,-1.5122659,16.921743,1.5471958,,-64.89473398665818,31,DCEP,FUNDAMENTAL
Gaia DR3 4685975419251389312,4685975419251389312,14.610348197425223,-72.71376452221712,302.2037796533147,-44.40458265547167,-0.06455104727223161,0.07592199,-0.8502286,17.694311,1.5932918,,-64.93884510081853,31,DCEP,FUNDAMENTAL
Gaia DR3 4685975694162830592,4685975694162830592,14.836393992261126,-72.73559819917163,302.1111532093005,-44.38004763511952,0.0067853003183628545,0.044505373,0.15246025,16.695696,1.5854927,,-65.00897232615965,31,DCEP,FIRST_OVERTONE
Gaia DR3 4685976823704612096,4685976823704612096,14.881129523429,-72.66618901947949,302.0883236436397,-44.44881296716711,-0.037296673144528905,0.049998846,-0.7459507,16.895975,1.5661732,,-64.99226167728976,31,DCEP,FUNDAMENTAL
Gaia DR3 4685979366287320320,4685979366287320320,13.6657499614511,-72.82587024239183,302.59928086743696,-44.30029671661703,-0.19153472925189274,0.07931958,-2.4147217,17.461668,1.5748613,,-64.73221680831803,31,DCEP,FUNDAMENTAL
Gaia DR3 5240441472232302848,5240441472232302848,165.56688072031935,-64.26289283299536,291.4202341464472,-3.8589757016310653,0.3778753552570313,0.013624672,27.734638,8.941291,1.4065925,,-60.40261807862557,31,DCEP,FUNDAMENTAL
Gaia DR3 4657226523102813568,4657226523102813568,84.820244979857,-70.15429453822898,280.6861155657217,-31.497835074342603,-0.019868765893272983,0.04720964,-0.42086247,16.812029,1.4408363,,-85.93341346990023,31,DCEP,FUNDAMENTAL
Gaia DR3 4657229714356764160,4657229714356764160,84.24662775693596,-70.1280635036718,280.68465627796644,-31.694447883124443,-0.07037268807561628,0.030183086,-2.3315272,15.87445,1.5959405,,-85.85256088763983,31,DCEP,FIRST_OVERTONE
Gaia DR3 4657233085815010688,4657233085815010688,83.9599758131377,-70.26383538450564,280.85824009565226,-31.7723595765236,-0.052156205406072846,0.024071787,-2.1666944,15.640256,1.5670791,,-85.68572584580207,31,DCEP,FIRST_OVERTONE
Gaia DR3 4657235349281064960,4657235349281064960,84.04132681422922,-70.15667303243274,280.72895041336267,-31.759735043988684,0.014174588609881689,0.037236143,0.38066748,16.509201,1.515729,,-85.78995930150637,31,DCEP,FUNDAMENTAL
Gaia DR3 4657236281232142080,4657236281232142080,83.89498240959922,-70.11256521804846,280.6855336052395,-31.815021236657127,0.016115041293100107,0.026034154,0.61899614,15.760353,1.5627372,,-85.79786039691221,31,DCEP,FIRST_OVERTONE
Gaia DR3 4657241740142907520,4657241740142907520,84.09614533038271,-70.06870985519608,280.62348935557986,-31.75309883017953,-0.013602579426974964,0.029167257,-0.4663647,16.115343,1.5432606,,-85.87305234999832,31,DCEP,FUNDAMENTAL
Gaia DR3 4657248096725101824,4657248096725101824,83.64357956631844,-69.90176191399492,280.45371766600334,-31.929347541337574,-0.07829058535181589,0.025477247,-3.0729609,15.688278,1.5771209,,-85.91544983400183,31,DCEP,FIRST_OVERTONE
