source_id,ra,dec,parallax,parallax_error,parallax_over_error,phot_g_mean_mag,type_best_classification,mode_best_classification
4685868045038427776,13.264422245583875,-73.54231196267955,0.7206818372262135,0.11744076,6.136556,16.412903,DCEP,FIRST_OVERTONE
5519196703818908800,122.70547092228826,-47.69852752693927,0.6799677466559306,0.017354988,39.179962,8.080693,DCEP,MULTI
6054935874795049216,185.9069467946036,-61.62912882684149,1.0621961778399347,0.028123148,37.769463,6.5845823,DCEP,FUNDAMENTAL
5541507237862358912,123.09332136278506,-36.94374167099046,0.591012665507528,0.01586018,37.26393,7.9712124,DCEP,FUNDAMENTAL
270272675510149504,64.94524474253019,48.953261028306585,0.6124936414955571,0.01607653,38.098625,9.226171,DCEP,FUNDAMENTAL
5338438297925480320,162.89898382018504,-59.38499263906933,0.5128611311642796,0.017779712,28.8453,9.520285,DCEP,FUNDAMENTAL
4154536747505387648,275.61278411365106,-10.124771754681191,0.5329079532666418,0.015006547,35.511696,9.3241625,DCEP,FUNDAMENTAL
4685951161304295936,12.42658725160664,-72.99623205802357,0.5724579960731241,0.10850113,5.276056,17.422012,DCEP,FUNDAMENTAL
5877460679352962048,221.67486714946543,-61.46195917009672,1.0240956216035948,0.022308942,45.905163,7.326591,DCEP,FIRST_OVERTONE
4156450099578283776,279.51377343258173,-8.36894716336299,0.518476588932823,0.02034218,25.487759,8.931744,DCEP,FUNDAMENTAL
5835124087174043136,244.71595190470393,-57.8998028272921,1.077422760007758,0.021939993,49.107704,6.175861,DCEP,FUNDAMENTAL
5347071319596612864,167.83482545417255,-54.557006375660336,0.5070613982776825,0.034334846,14.768127,7.799965,DCEP,FIRST_OVERTONE
2203988169026743936,329.46630690565956,61.018847366174924,1.1381090073389954,0.015295923,74.40604,7.497972,DCEP,FIRST_OVERTONE
4319599865468760832,290.79264388448956,13.856638068355974,0.5477771785516538,0.015547724,35.231983,10.156424,DCEP,FIRST_OVERTONE
2176426509195347328,317.29949299061786,53.62441479136886,1.021182184574026,0.01955478,52.22161,8.294201,DCEP,FIRST_OVERTONE
394818721274314112,6.581045994912247,51.28034347101264,0.991177518572784,0.023110967,42.887756,7.704846,DCEP,MULTI
2169337236176079360,316.1371515079225,50.784220237905544,2.582002558884598,0.017471746,147.7816,7.944772,DCEP,FIRST_OVERTONE
4651832387749602688,82.86436164425535,-71.16820520752321,0.9507289408774529,0.14885671,6.386873,16.122938,DCEP,FUNDAMENTAL
